"","logFC","logCPM","LR","PValue","FDR"
"BnaC09g50160D",7.79441222853263,4.55935658291262,146.276778589106,1.1293631179378e-33,3.02843495988704e-31
"BnaA06g03570D",8.10228869907418,6.46638352565021,146.255452703995,1.14155200057709e-33,3.04596590490615e-31
"BnaC02g07400D",-5.41004242892384,4.60598658349491,146.060494997607,1.25926183823866e-33,3.34349526203083e-31
"BnaC02g35320D",-4.82249090395244,4.04435960241165,145.876276176138,1.3816214545302e-33,3.65039288126094e-31
"BnaC03g02850D",8.23816990399998,3.89084307327042,145.708516363838,1.50336418364639e-33,3.95267444557838e-31
"BnaA08g09570D",5.90488316881622,3.22126928174934,145.546046523069,1.63148513118156e-33,4.26870956725995e-31
"BnaA10g27430D",-7.78182282591046,2.78268368005625,145.459125295703,1.70445610331208e-33,4.43809079770133e-31
"BnaC02g05730D",-9.6670558084579,2.77313801234877,145.387422352973,1.767101763075e-33,4.57908740038362e-31
"BnaC09g02820D",4.93067173531445,4.53800823025956,145.349898827116,1.80079798433769e-33,4.64407706018264e-31
"BnaC02g06120D",-6.91233203883519,4.60958571792795,145.311537932617,1.8359105293688e-33,4.71208293440234e-31
"BnaCnng03090D",8.6050169298926,4.44278867235851,144.778136531474,2.40140861199304e-33,6.13429017904327e-31
"BnaC02g47920D",9.0874738748718,5.44772017817781,144.739307722764,2.44881005513459e-33,6.22586854536318e-31
"BnaC02g02070D",-5.9849737561153,4.21392997863299,144.548712569185,2.69540864536173e-33,6.82064932283342e-31
"BnaCnng42830D",9.10666612197583,4.06976239068197,144.369792365814,2.94945648207418e-33,7.42863340781852e-31
"BnaC01g01660D",-6.89903063788622,4.78394401699897,144.173340364452,3.25606243994498e-33,8.16272136979509e-31
"BnaC03g71110D",-5.54418418688521,3.69861865223743,143.682143026611,4.16951936922265e-33,1.04043020593394e-30
"BnaA10g16560D",-11.1690767809248,4.48566046161703,143.657237888241,4.22212623172334e-33,1.04859186393741e-30
"BnaA03g22720D",-6.62745423331357,3.76813933686014,143.648314226626,4.24113668784865e-33,1.04859186393741e-30
"BnaC08g44450D",-7.8484236995586,2.98549847733839,143.439934199118,4.7102330925961e-33,1.15925503862026e-30
"BnaA06g02870D",9.49928825470093,2.84627752772497,143.202611245244,5.30800279557444e-33,1.3004365576303e-30
"BnaCnng05860D",6.9651131547767,2.85527270029085,142.949588597129,6.02910902172957e-33,1.47042057539458e-30
"BnaA09g38100D",-10.1079010247251,3.40680136371175,142.506054750684,7.5375628079057e-33,1.83003197199689e-30
"BnaA05g16860D",-8.70792697705188,3.811285557008,142.122642716794,9.14249820510341e-33,2.20973771639851e-30
"BnaC02g26350D",-10.1508064594389,3.48141318177072,142.072292313342,9.37722272881865e-33,2.25635235652052e-30
"BnaAnng13090D",-10.433886232078,2.97396543515177,142.055023942698,9.45910500314406e-33,2.26299048992796e-30
"BnaCnng03930D",7.52662634202048,2.63978495654731,142.048802208521,9.48878180900795e-33,2.26299048992796e-30
"BnaC08g45540D",-9.62532829836379,2.92415388837106,141.885386230267,1.03024932913745e-32,2.44622945335592e-30
"BnaCnng10510D",7.53214842122198,2.6294047601097,141.530970902679,1.23151110847424e-32,2.91128145770409e-30
"BnaC08g43770D",-8.98895732875299,4.95949084963261,141.37131326337,1.33459439720067e-32,3.14119228885236e-30
"BnaC02g05850D",-9.62872603536198,2.98470345073767,140.659673135107,1.90968094060611e-32,4.47521273990126e-30
"BnaC02g05710D",-9.24681692714856,4.24049239011406,140.419712768132,2.15493020844534e-32,5.02807719935044e-30
"BnaCnng05240D",-7.79609552190204,3.7138830052333,140.314197368842,2.27251402435553e-32,5.27957902580771e-30
"BnaA01g07750D",-5.00779801498424,5.91758331350765,139.96935951408,2.70342368560156e-32,6.25372674807891e-30
